,0,China0,China1,China2,France0,France1,France2,Italy0,Italy1,Italy2,Japan0,Japan1,Japan2,Poland0,Poland1,Poland2,Portugal0,Portugal1,Portugal2,Russia0,Russia1,Russia2,South Korea0,South Korea1,South Korea2,Switzerland0,Switzerland1,Switzerland2,Vietnam0,Vietnam1,Vietnam2
103,0.0,33.263763,-17.362051,-2.93559,27.876225,8.56923,-16.338518,23.15767,-14.632659,27.331146,1.0278519,28.853268,-14.583005,-1.6671554,11.853322,-9.816032,32.87789,8.826626,24.915087,-5.0666823,15.611767,-0.29894856,-17.35346,19.516388,-28.849476,-9.431623,-7.098412,-4.727227,-2.0234816,-5.8564014,-34.65121
104,0.0,-58.021255,0.13265236,-11.8091755,18.984537,15.174577,3.6011837,46.30113,5.2027025,13.837327,-11.22938,31.841383,6.9173303,-46.411377,8.106187,-24.028517,11.980291,8.279444,-25.896528,8.443272,-4.237613,-1.3322197,5.990173,-3.0684948,-23.410648,-15.255729,2.224514,-24.47059,-0.8374273,-5.0889673,-36.301952
105,0.0,31.00834,-17.31228,4.9487925,21.54207,15.1007395,2.5102088,-20.988312,-5.6260347,-35.228436,42.073006,3.0218196,-8.5461445,-13.481717,6.289246,31.342035,-7.4496365,-17.173632,7.537362,-23.530918,-12.38659,1.5067754,-12.02386,-1.9020075,-28.53986,-14.319864,0.73887503,20.169321,-3.5441113,-3.9567094,-37.597218
106,0.0,28.015087,-10.819321,-7.9446135,8.821445,3.0812023,36.70498,-20.711666,-12.502305,12.031569,30.578346,4.2961016,-11.641169,13.317324,14.098997,9.167336,-48.209972,-1.8524568,-3.04171,30.198397,8.5093355,7.1408567,32.12808,4.9110656,34.364826,0.7533812,-12.112284,-23.041098,-2.3732555,-3.4485905,-38.208073
107,0.0,35.15913,-13.628936,-10.376991,0.48321086,7.8539996,-10.488531,53.574,2.844441,16.30066,-9.604419,-31.819353,6.36969,6.396583,-41.068386,-0.27647084,-47.19188,5.464996,4.534086,-46.19894,3.9466066,-17.007843,51.565865,-8.260549,6.749065,-36.026688,-16.984787,7.056335,-5.943154,17.114458,-4.303044
108,0.0,31.62529,-18.502869,-10.128079,24.243872,18.618614,4.952496,-18.957426,9.414763,-1.0538381,-0.8703311,25.229662,4.4391446,-33.180523,-13.86076,-19.891914,-14.08363,13.873607,6.4136653,-38.41424,-12.745654,1.5336375,42.362583,4.083521,15.230946,21.114067,16.825602,-22.83442,17.425272,-17.513792,-10.603696
109,0.0,34.27943,10.563274,-0.39216578,18.626566,11.212508,20.65636,-0.62216765,16.41453,20.38498,-21.237898,2.2276292,11.397352,-17.240803,-12.760734,4.3674774,-1.1347696,-14.218211,-23.958563,-34.465908,-5.8396316,27.800632,29.54275,-4.297118,22.953335,-8.867364,-21.496326,14.726993,38.379665,-1.684618,13.762282
110,0.0,34.3929,-11.178736,-13.716857,19.611391,10.711133,-13.79471,-38.546192,-9.009682,18.074488,-14.197251,-8.741678,-16.742693,6.5454025,4.9079924,16.717571,-19.693394,7.444402,7.674673,-41.25441,6.4943304,-6.95018,48.432602,-6.802528,5.347559,-1.7176925,-7.9658065,13.766588,30.819025,12.6723175,-10.4529705
111,0.0,4.8612995,24.341566,-28.076519,20.751371,9.685312,28.373775,-45.172237,-7.0892434,-1.52543,2.0615308,22.970678,5.3185844,-11.795,0.7959188,36.905907,-37.85631,-5.160221,14.441045,-15.66732,-4.3512144,-32.49553,-4.42533,12.667819,-31.454784,-17.446941,12.817038,-23.629295,32.25543,11.290332,-9.678232
112,0.0,27.43645,-21.966597,-7.924495,18.221092,3.7085521,21.681664,-32.14334,-9.421326,16.998426,40.866737,2.7840006,12.186867,18.952864,13.193148,-13.585979,-36.55868,-9.744802,8.608149,-3.2123113,-21.2316,2.154597,3.5972562,-32.966904,15.425103,5.0373282,-0.13759753,4.6924443,27.731455,12.077159,-11.282783
113,0.0,18.379189,-13.643823,-3.9498527,9.833609,2.7433975,21.883379,-39.666714,0.0064666993,14.127253,-3.7028224,9.153963,-20.617447,11.977805,11.943863,-0.9530292,-55.550327,-0.10474411,-4.6285233,-5.9123306,-8.511474,-27.780798,-4.242251,2.6050968,-19.504904,-27.556892,-13.908407,-27.624762,-18.03768,-4.8375196,-37.480206
114,0.0,37.432384,-15.537064,-7.0122557,13.336456,-16.940393,-11.960999,20.825235,6.390348,4.796082,3.0720558,25.333902,3.6482801,-37.914513,10.429102,3.9189415,-52.878582,8.982608,-2.895467,-42.56814,-7.477443,13.505144,23.67235,0.30831507,15.470716,0.9745023,-14.749172,-17.211565,-24.52882,15.606766,-29.343313
115,0.0,31.689613,-11.658929,-5.7267118,2.0064013,0.17111057,23.765285,-3.5134335,17.556293,19.95414,-2.2511005,28.644516,2.3757005,13.263546,8.65568,-0.13131805,-58.423935,0.25570434,0.5902324,6.734178,27.122606,-28.69532,15.706567,17.184647,-26.44042,1.0011767,14.486751,-2.311887,13.308325,23.891413,-13.805609
116,0.0,25.590725,-23.025473,-7.2487407,14.85703,6.442891,23.20209,-19.15077,-7.4268,10.482482,-16.45102,24.295576,-21.61507,16.430292,17.986725,11.072557,-44.55275,-8.229176,-11.411221,49.246452,-10.61604,12.714867,-1.5171084,6.8129125,-35.00604,-45.238693,0.009283163,-2.9829235,4.6107144,33.089157,-0.20789723
117,0.0,26.247896,-21.301723,-6.583527,13.043271,8.484747,19.191837,18.958395,-1.3281461,0.052577168,4.704225,-1.7935834,-31.569159,-8.628817,-0.112180024,35.933174,-49.948177,2.7631161,-18.213451,-16.582432,7.8290243,-20.26665,-4.498343,20.558598,-9.301808,4.071712,16.365149,33.69908,3.9335072,33.193836,-1.5052397
118,0.0,37.79633,-10.477013,-9.279516,16.846619,10.294241,20.348562,-15.2399845,-14.8039465,-1.4035928,-21.285954,13.099612,-12.458973,-38.207382,0.9663944,8.132949,-20.216736,20.632643,4.2708645,1.4752378,-21.223385,25.450136,0.49908707,-33.231365,16.716764,8.979905,-22.353317,19.320992,-23.77246,13.922477,0.20474915
119,0.0,36.725693,-12.611264,-9.865911,10.086557,14.248489,-30.959581,13.469651,-5.155458,27.460072,-45.457226,-1.4401644,-20.728027,27.439737,25.54261,0.45143226,-22.66588,2.4325588,-30.351,5.026501,-26.886852,21.019257,-5.408223,6.589447,-32.059277,-21.267946,12.469029,-10.213214,19.259762,1.6509669,-17.692675
120,0.0,26.022318,-13.222073,-6.2866807,10.091875,1.8837229,23.53695,-29.69197,-1.3832227,17.806059,-3.6647346,-11.119394,6.453173,-9.016793,-15.005321,-4.2872543,-2.7730892,-10.262957,-22.98362,-48.93502,-13.517076,-4.0973644,7.099045,20.675236,-20.520485,-11.923866,-10.050466,-15.611598,25.414316,-7.4768076,-15.012718
121,0.0,27.886156,-4.690625,9.94817,6.804782,19.39105,34.051895,15.884689,-12.287053,23.739143,-19.536936,-7.603137,2.773859,-5.0330453,26.395128,-11.359087,-4.4155297,7.8351107,-4.2364526,-2.070727,-10.547856,-12.436256,-14.239044,4.7135377,-11.383706,-36.631313,-19.15985,5.401855,29.511034,15.431695,-10.961191
122,0.0,-4.332856,37.55968,6.5516715,-15.768392,-10.4571085,-21.105305,-16.769878,-9.066591,23.578157,-26.32498,11.458096,-16.88201,-57.396263,3.7203526,-11.372625,-12.83583,-5.2058964,-10.272226,-14.0999775,-26.175032,-11.201316,-11.9420805,13.263809,-20.60613,-7.6376715,-4.4121976,8.726431,-9.295421,32.30376,-12.027
123,0.0,31.573889,-13.374579,-9.848319,-13.30324,-11.804615,-14.022126,32.62379,-2.8413408,20.512156,30.171232,-1.0784639,-8.9500885,-7.2974277,-2.9521236,-23.39553,30.919405,-2.0705068,18.047691,6.9724345,15.801894,5.7301674,0.32309818,-35.227806,-0.35591042,-12.553088,-5.0506387,2.9312234,15.162523,-15.928598,-15.144196
124,0.0,33.633625,-13.345317,-12.700282,-15.493336,-6.6362996,14.544001,-15.036395,-7.526903,31.773844,-46.294323,-8.759415,-19.210083,-55.3525,11.369737,-6.054977,27.026068,-2.3530629,-21.513592,-17.449257,11.520633,28.050894,27.505512,-16.4298,-2.2737572,-17.964064,9.532211,-19.810738,2.0306199,6.4294634,-6.4741945
125,0.0,56.441193,-4.047425,8.4575815,-30.56223,12.585961,18.830454,1.5425701,-10.3468,27.723484,10.682784,6.8220897,-38.696568,-12.352933,-9.759679,13.972158,25.55163,0.8507537,-21.759668,-51.795185,4.533617,-8.135431,5.7786374,12.085757,-23.08876,-21.262339,3.0121772,-19.532637,25.321487,14.911278,-9.964003
126,0.0,-40.06619,-12.989677,10.304686,-17.458105,10.586399,26.18658,-17.154459,-11.128057,29.738483,-10.071143,27.031841,-5.431413,-6.484974,-24.02804,-7.7049775,41.663612,13.061859,0.42432395,-3.6234934,-8.735504,13.097114,-1.1006386,12.986734,-33.208687,-18.807253,-11.519214,-25.972149,6.2956758,18.867777,20.929014
127,0.0,1.9242027,-36.886658,6.837937,11.992736,-13.576074,-2.1465802,-16.07973,9.184484,-18.107473,8.366478,19.852383,21.261736,-42.653973,7.058295,-11.8707075,22.15777,-4.093535,5.708417,3.6143906,-18.874989,19.004267,-22.409021,-25.206362,-3.411808,34.76538,-6.830499,24.686714,31.058542,-21.372478,-4.5204763
128,0.0,19.517813,-7.7367277,-19.097458,-1.1439563,-15.867624,32.65004,-9.921675,-9.766541,-14.009638,15.854268,-5.3459115,12.142489,-25.688623,14.566602,-32.036537,-40.59768,-5.470636,14.609292,-32.487972,9.151219,23.175009,45.521248,-4.778508,2.5219898,-32.13081,-0.45947802,9.806066,19.59824,-2.0975485,-18.510769
129,0.0,14.804174,-14.58583,2.0750437,6.020701,-0.18883882,-8.647132,-10.336391,4.3828278,13.984651,-9.591828,9.678384,-28.075281,-37.394093,3.3247793,-11.010516,-25.693085,-5.0162053,-14.995261,-30.389568,-7.5609574,8.732591,5.8027835,-33.717297,16.056803,10.981535,-8.6759205,11.192076,15.208531,0.38167655,-0.13849089
130,0.0,8.324566,-10.0339775,-16.889029,-6.778658,4.322593,-25.555428,-20.932423,4.0379176,-1.0995833,34.272835,18.632719,23.054157,-10.86949,-7.011069,18.617174,14.799141,-13.254843,18.070505,-44.669067,10.31818,-13.791417,18.505499,1.3089956,-27.398039,-43.356956,3.426165,-5.3829765,-13.886557,-0.9675575,-32.518265
131,0.0,2.0632677,38.48185,-13.37145,-4.5031657,-4.8036327,33.83965,34.9833,16.88066,0.807555,14.847004,5.4637094,-27.67668,-10.141226,-38.14242,-0.29653183,5.9221597,-11.934186,27.840078,-45.358543,5.3355217,-15.034131,19.606243,11.548585,10.174245,-24.175663,-26.193361,8.43059,49.754646,1.1304687,-6.3166428
132,0.0,29.91081,-7.9960966,-15.72972,-32.172173,-0.5773045,14.683506,-2.2965498,-7.1436534,-24.859154,4.6937413,28.330507,3.787452,-9.019953,-27.16176,20.483576,55.78755,-1.3149662,7.2832503,-37.138252,-11.637703,8.579871,-2.80044,12.565884,-4.597948,-17.53799,0.11903612,8.1011,15.703293,-16.85588,3.5635183
133,0.0,-45.932213,9.30596,-10.867427,11.8796425,-7.4474363,18.90488,18.120796,-14.8929825,32.406357,1.9110382,-11.968074,-8.867639,-46.800846,6.4879704,-21.298586,44.232292,-0.098420635,13.191528,9.817352,-7.136957,24.410992,10.722434,17.771606,0.93785524,-3.7106647,-10.033618,15.888428,-20.430182,-26.298695,1.6286114
134,0.0,-45.06468,4.3346033,-11.785403,21.593563,12.201837,-27.171711,9.91568,-17.765703,-18.014912,-1.7736257,-11.97554,-27.011177,-46.31558,10.615741,-17.829014,11.094962,-4.7558956,9.272487,-51.196945,2.2495203,-13.473958,6.7881565,9.624217,-44.399597,8.975988,-1.6467847,34.06372,21.057304,-9.638315,5.2117877
135,0.0,-47.081295,0.62089896,-13.423924,-24.19555,1.5891508,7.089773,26.18712,-13.180558,20.50688,9.98621,-22.816252,-28.873856,38.70821,-1.1835473,-6.0646133,14.329197,14.973883,23.634104,-52.612717,12.65422,3.6381102,-10.240415,30.925194,-7.9253325,-6.8599396,-15.601097,31.97322,17.451128,-1.8199992,-19.32434
136,0.0,8.7537155,19.288593,6.35051,-35.520847,3.5472405,19.90391,9.478237,-20.402666,-4.346531,14.297973,12.970846,-7.1887455,-42.9942,12.957822,-16.170717,29.096247,12.573736,24.838884,-61.734165,1.2697473,-7.7106533,12.097286,12.252888,-31.521881,5.4194326,-20.508162,-0.52420837,-13.9516,-6.584381,-34.79386
137,0.0,27.356894,-20.293762,8.611875,-8.70615,7.0214953,-8.988102,7.8327537,-24.460484,-10.04666,-3.6536918,-0.08163213,-4.2947555,8.752217,-3.4473407,18.396019,9.447106,-12.332266,14.131622,-60.61945,-2.9931338,-2.1140947,2.828383,-33.134583,16.678432,-8.012758,-9.220819,-30.067951,24.638552,-11.486607,-2.4868343
138,0.0,21.963861,-10.446546,-11.706694,38.095436,-2.4085312,23.539698,10.406184,-20.936556,-1.2099949,31.748405,1.0800327,4.8253574,-37.856243,-2.2600892,-12.299944,9.993958,21.7866,20.018526,5.236759,14.41189,7.798226,-3.5342963,-4.3809557,7.4449964,-10.258365,8.930564,-11.096982,1.4625951,-10.661703,-34.58903
139,0.0,32.97717,5.402014,16.68895,6.753617,-0.45831457,19.458668,15.547742,-8.139076,33.67908,0.77873623,-26.986715,4.7842917,-3.11438,-29.827522,-12.333516,-50.144104,6.519579,-5.2154994,-13.654412,-10.141137,8.413834,13.470118,15.936696,-22.084267,-24.603664,5.928845,-3.5007012,-8.043328,25.804075,-14.695777
140,0.0,40.689064,-1.1146791,6.6708355,2.697912,-20.548082,-2.5478652,14.179319,-22.9612,-5.7101703,20.360847,11.91226,-11.500407,-37.204132,12.526853,-1.3806432,23.558826,5.149371,7.4067802,8.735703,24.858772,14.072495,5.9183598,-22.754412,10.73916,4.2998734,-3.13236,4.2225933,-19.086508,8.350342,-37.63853
141,0.0,25.885096,-18.633553,7.5358562,-13.256598,-25.707071,-2.258456,11.845036,-21.659273,-4.507636,33.955494,-8.012154,-1.459888,-28.602394,-1.8927352,-1.9807894,-7.0952487,-1.7338756,23.602001,29.443806,22.672995,-3.0887089,10.655532,23.942902,-16.13991,-3.0846705,-17.244167,17.443365,4.7679467,27.339231,0.027852353
142,0.0,29.399784,-9.15161,1.122609,-36.201633,8.800998,7.455779,28.964655,-11.013021,17.848421,-8.14763,22.814928,-4.2102957,-33.456997,-7.271426,7.160103,20.289604,-10.999914,-28.111828,12.215701,2.9107978,25.288063,15.46682,-21.065342,-13.590908,18.43338,-13.86434,26.650885,-3.3232195,10.125292,-37.35744
143,0.0,39.530174,3.2945113,-2.9790752,0.32303533,-15.209894,32.646164,20.448847,-9.714229,29.326189,-3.873843,7.851081,-7.235126,-54.89535,7.7925763,-7.916374,11.200178,-6.3388762,11.372096,11.327604,-21.889265,14.307051,35.921234,-3.2098227,-14.116941,2.3099518,6.763272,19.123564,8.638288,-18.698406,19.92075
144,0.0,41.22545,-7.890515,5.0415106,10.825566,9.264768,23.21186,-0.79018,2.3669379,22.82759,7.614346,-11.121111,-26.351112,-53.90544,7.6638813,6.640938,-16.146473,4.573492,-7.1062937,-7.8763323,-10.205648,8.677741,14.877071,12.548405,2.541204,-9.132029,-4.414064,-17.490257,21.269028,19.372082,-29.658781
145,0.0,53.995884,1.8305671,10.672442,15.200287,6.6452494,19.331627,20.315147,-11.461068,27.302187,3.4026055,3.575402,-28.102507,-4.026165,-14.36458,-7.9356766,35.88236,0.45523036,16.796902,-2.1798928,-11.880395,19.76049,-11.797896,33.12507,-7.453883,-29.621056,-5.965062,-21.081741,27.798578,13.40211,-13.684357
146,0.0,20.517216,-15.859739,0.12585421,22.25222,12.169797,4.9420557,19.876965,-12.402022,31.258032,15.137493,36.8145,-11.592238,21.023304,9.600388,-0.3410034,-14.366009,8.430463,8.993616,-9.016817,-9.054317,11.89584,14.021524,14.817732,-5.647679,1.9203963,9.639717,31.471975,-1.2077638,21.527,14.893249
147,0.0,13.304884,14.020305,2.2463865,20.782566,15.595653,1.0817052,-22.508215,-15.845512,-2.8454027,47.24595,-5.847772,8.1510315,-38.315105,-2.2382102,23.799688,8.220557,11.353163,-41.322533,-39.93015,-0.17739688,8.273114,30.722197,8.568761,24.243692,-9.435691,-1.203507,8.090072,39.809628,7.654901,4.641518
148,0.0,32.90499,-1.4428308,9.70721,12.760294,9.808837,20.360758,20.918566,-12.583307,25.420298,-43.942627,-2.1601377,-18.509987,-56.839127,4.796786,-5.5980463,28.341589,4.9533787,19.20696,-33.271366,-5.3297853,-7.3118396,-7.4455504,18.130657,-10.705076,-11.439222,-4.7552466,9.109336,-0.5800134,0.06490442,-36.522194
149,0.0,36.58334,-3.7900343,11.065247,23.018988,15.471209,0.46702734,15.621966,-6.8996363,26.31625,-5.3522596,-9.876396,7.295038,2.2670677,-29.176825,-4.2065616,51.855404,-2.6819525,13.578888,-14.906154,6.751826,-29.240671,22.476852,-0.73725325,-15.524764,-11.784432,10.951813,27.87327,38.511456,-4.529388,4.3999243
150,0.0,37.769524,-17.281872,4.1794343,19.010107,-30.503592,-4.8850427,22.758928,-13.765662,29.18009,-4.6481886,21.710146,3.2254362,1.0045022,9.233984,-8.833048,17.653433,4.3295755,-9.222889,-16.736319,0.8897601,12.972272,-18.589733,-8.078359,1.3725852,0.9089112,-18.447721,17.915169,-1.1799082,34.60908,15.10396
151,0.0,8.613043,-3.6296022,-22.72087,2.1919615,-13.287583,7.104463,18.813108,-16.564459,32.803024,-11.038107,-18.200314,-13.350533,-22.701204,-18.689217,2.9338758,44.378788,-3.9125793,19.915108,9.957486,8.770397,24.59714,8.594106,15.908998,-27.859879,-2.4890888,-11.779973,17.245298,40.699005,-11.9099045,-8.157848
152,0.0,14.055221,-16.689274,-22.559914,6.042743,-13.623648,21.452446,9.269874,-15.398613,9.92813,0.93385285,28.461348,2.6226144,4.067763,-28.976482,-4.0186667,-17.391207,21.297491,6.7711706,-24.76038,-2.9976678,-31.771503,-5.6239843,3.2260592,-21.646523,-5.3395076,-7.2228765,7.917179,-2.7407956,0.12107071,-29.510569
153,0.0,-17.501131,27.188696,-6.5462384,23.686367,8.124432,13.549533,-11.425077,30.21054,7.8844533,8.160606,-19.295965,-0.006979669,-19.74575,3.6837456,-8.4334,-2.807298,19.326992,-27.760498,24.007265,16.952242,4.6632695,10.4435005,29.037275,-14.508694,-40.481285,-2.0135484,5.549322,34.04143,5.6682,-10.033213
154,0.0,40.678883,-15.653654,-2.1031008,6.1785655,1.791395,23.28557,0.10475265,-7.7256045,-29.598625,-24.913177,-28.37346,0.7564838,-33.12129,2.9183435,7.434898,-43.236553,-0.6599564,-11.440891,6.3269825,-42.780895,4.2518907,-8.1148405,-0.99855226,-18.21048,-2.859193,-23.319857,33.274136,-8.751825,19.587166,9.371285
155,0.0,-4.796334,-36.80243,-6.9821596,-3.5217147,-8.655198,2.074629,-41.80817,-3.1774702,0.054615356,-19.509014,-0.72020006,-1.6856719,1.3564229,-8.177389,-16.88807,-30.892946,-7.364123,0.62084293,-6.9494967,-7.8868065,-22.882942,-11.529381,18.112186,7.686398,15.252075,5.0339675,8.030931,-1.5716823,0.30441892,-34.85647
156,0.0,-10.547799,-14.382111,13.652353,-10.185867,5.245828,-11.565146,-43.649826,4.210514,-1.0461948,-28.066282,12.94886,-10.867648,18.32796,4.895535,-7.6826005,-5.235682,-5.999505,20.812738,21.495024,-2.968479,24.806393,1.6172712,-22.860216,13.2175045,-9.955582,-25.791864,-4.5909553,23.277172,-8.927624,6.4940624
157,0.0,2.902635,-0.33363613,39.0874,20.419125,20.253973,-8.538081,-17.592865,-12.913495,-9.587399,36.304546,-0.76794475,-11.880674,-8.592017,17.30609,-4.5786247,-0.48525953,-14.3987665,1.7063549,-52.31815,3.353493,-4.910684,32.653965,-18.202782,-5.792062,1.3059514,-15.597084,14.488392,10.702196,23.43889,-12.852176
158,0.0,-29.82171,9.549203,-21.177538,21.734478,21.625816,-7.031858,-8.216723,4.0190377,-16.074926,-10.69265,19.863995,3.5844538,-13.456993,-2.5959535,13.669643,-53.562412,4.9570513,-4.4747167,-48.597702,-2.069611,-10.913125,-15.201136,17.686646,-5.821163,0.035587046,-21.193668,17.420479,17.815266,-9.00798,1.4892063
159,0.0,-12.716327,4.8269577,-15.453078,48.281254,-2.3669736,16.13203,-33.313053,3.714002,19.19133,4.254264,1.6551176,-21.767258,12.814845,-13.799614,-31.053257,-10.442363,-10.735564,-7.263502,-6.5663204,1.7814137,-19.91141,-15.943053,15.18578,22.826307,3.1906495,-21.171488,15.186687,6.956595,33.510662,-3.407099
160,0.0,-29.618555,12.276981,-14.743845,-12.532917,-13.023478,-17.369745,17.509739,-0.15314823,3.8552916,0.29894257,-6.2134657,-29.169792,6.079992,-17.754139,35.073055,-55.87552,4.2120943,4.60037,-32.568565,8.5895815,-0.082951106,41.683655,1.4411982,9.862581,-2.8802817,-13.868181,13.434679,45.26119,-7.7319016,4.6417885
161,0.0,30.138311,-1.2244334,11.882059,23.718578,3.7514584,5.2039504,-42.14728,-2.3484707,-3.2000117,-2.2606747,-1.2333273,-18.314318,6.585785,-4.6552734,5.8382187,-17.344934,-10.283741,-5.0349865,14.936707,19.97986,11.258459,0.12888734,35.418877,10.142012,-15.846589,-7.4805765,-13.647954,7.0983944,27.71951,-1.8039623
162,0.0,28.778921,-0.8909322,17.656136,9.110777,-34.1763,-1.4716718,41.552822,3.985155,18.337566,-0.38689956,-16.490822,-20.593225,-6.968386,20.931738,-7.1466765,-59.695454,3.8028016,-3.2945936,8.933628,0.013042228,11.33878,39.136906,-8.990233,12.618726,-11.577563,-10.533211,-13.240267,12.5727825,9.568335,4.907546
163,0.0,46.651875,-10.719642,5.572634,16.293264,-8.89439,16.172571,-6.9109964,8.455238,-31.356087,23.53281,-17.67001,6.010396,-12.27698,20.177223,-9.923921,-30.741978,-6.024273,2.4429486,-6.831298,-26.693785,7.6767154,11.228838,21.28023,-21.449348,-7.3500304,13.352557,13.451873,-13.135115,12.67877,4.6810913
164,0.0,20.39249,19.152971,-21.43285,-6.866488,-15.9951105,34.794556,-10.456532,11.382762,-33.13313,20.968475,5.170573,29.938961,-55.622974,11.828748,-2.9788506,-44.19226,-9.664039,4.744756,-5.3854823,1.1684005,-17.824797,32.251835,-0.27677646,-2.5346508,3.9622133,-23.487375,9.119725,2.5375755,12.3293085,14.743635
165,0.0,9.283257,21.224712,22.341604,6.1956363,-32.08897,-2.8928392,-10.09816,-27.880066,21.826056,-1.154355,23.495138,1.8544052,-57.89761,5.2861814,0.49589565,-30.061947,-11.061756,7.596215,-1.5505162,11.191123,17.496645,17.485542,-7.5901904,-2.4416354,10.642984,-6.040616,28.306284,25.21398,11.025423,-8.444054
166,0.0,30.907484,-13.875925,3.8493354,-5.9123144,-6.9190807,26.72394,22.616833,5.599885,9.648088,-2.0727034,32.763374,12.870244,-54.901306,7.7654753,3.6983895,-43.300365,-5.228868,-3.1077893,-9.614386,-2.534828,-5.1534157,16.69309,34.972244,-10.819835,9.920846,-2.748182,32.64384,13.58252,30.310572,-5.823234
167,0.0,32.87885,-17.932499,-8.576956,-18.700703,14.9093895,15.15052,-20.197744,-12.36339,22.430286,-4.368425,35.25029,12.674136,-18.687744,-23.948626,8.521586,-43.129093,4.6858296,-11.096053,-12.890652,-9.812474,-7.2249923,16.693619,21.092213,-25.575768,-3.485496,-17.866043,2.2650502,-10.601531,27.775837,-26.437946
168,0.0,30.718323,-15.939518,3.8234634,-28.917704,-8.60215,7.7318835,-20.823645,-11.509935,23.517456,-7.436297,-6.8436546,-46.154316,-20.610096,-18.114668,3.5133646,10.424182,-12.522978,11.99327,-54.107193,2.7413082,-6.6256237,1.610435,-4.351922,-36.563904,-51.92057,3.53714,2.692583,15.307651,-8.705046,-13.833857
169,0.0,24.283121,-3.2559829,-19.962132,-0.16965711,6.3511696,29.237984,-11.29471,-0.6025273,2.6798341,-6.7211604,-5.622732,-47.077812,-15.582278,-7.561418,-25.569857,15.326711,25.437872,5.3757286,-56.83901,8.265892,2.4852319,-11.584216,-0.53514284,-15.257651,4.3033724,19.523272,33.890728,25.753216,15.114335,23.086096
170,0.0,23.996464,-24.2675,-5.9596305,-0.425303,12.4514475,-12.011699,-17.140007,9.618614,-22.699873,-16.143267,26.910358,-21.303785,-15.653713,-3.7954028,-1.0282987,11.736603,35.34213,-8.323234,-10.132255,0.73855686,35.612183,12.7764635,18.887156,-29.071974,-38.018593,-6.389092,16.621035,30.409687,9.945749,0.64830565
171,0.0,31.381304,-2.5040717,-7.857035,-7.8873725,-2.1263683,-14.019986,-20.1461,23.027344,4.9450936,-19.157286,-12.831591,-20.340448,-17.162056,-4.9111924,0.61884826,-1.4568826,4.69834,-29.401796,-29.347027,0.15101902,-18.578396,-34.517723,-5.5463843,-5.2399707,-5.9952273,-20.23209,-14.9344225,-16.480078,7.961575,-26.702682
172,0.0,-18.611582,-29.110394,10.488518,13.405878,-23.88531,22.81592,-9.036405,-9.793358,-18.062433,-32.05718,-1.7979761,23.34253,-12.338963,1.3503984,21.562887,25.249228,-0.98351926,4.354997,19.717632,10.607796,5.74939,-11.132262,25.468391,18.332962,-16.019854,11.518263,-27.082594,-7.0047903,1.5714868,-24.369112
173,0.0,-13.370359,-0.1269587,-42.38494,27.928621,14.554933,9.212124,-17.716602,25.443926,-14.677625,-32.232197,-0.32815507,23.371117,-40.629913,-6.3022366,9.604417,-22.449091,-9.534861,12.415328,-12.280367,-19.422258,-5.2566714,-19.940191,28.612494,-6.539323,-50.23198,5.170212,-0.056486625,27.083017,12.437987,-8.677541
174,0.0,-12.828859,0.39717558,-44.659416,11.3291235,26.634668,-25.180984,10.847552,-13.884016,-1.1104934,-34.871326,-4.530223,14.304307,-50.28841,10.319145,-4.3295693,-0.812485,-13.031585,3.6609962,-4.868424,-20.092165,25.313557,35.561954,15.059912,2.0494246,-39.35322,-6.4586024,-11.695031,18.999496,-16.63548,17.629097
175,0.0,-52.06439,4.665799,-16.652924,20.125532,14.380944,-10.63097,-18.061853,-4.131562,11.610725,-30.800478,13.695161,0.017577808,18.91412,14.765078,10.488112,-1.1203849,-16.00606,-1.5629811,10.50094,-38.792564,-0.9033569,-0.8325285,-36.956184,-0.8189225,5.048294,0.45444563,-0.2992352,25.209982,11.967557,-10.798689
176,0.0,29.710453,-15.514611,-1.1824905,-10.118042,-0.4797432,0.2719296,-6.1727734,-3.7677546,-9.604494,-30.570353,-1.271959,21.282362,-18.35154,7.5665054,-21.496204,-16.430525,21.562246,7.8429794,15.278909,5.394634,-4.503726,-25.059288,-4.844933,-30.397728,-18.42772,15.366564,-32.448696,30.92298,-6.011822,-9.567508
177,0.0,38.16257,-0.9972198,7.384925,-5.27817,-3.5948513,-13.885461,7.80182,12.533236,-8.067389,-33.846523,-6.219549,3.038003,-36.632957,-1.1815535,-7.5128145,-11.072008,-15.707563,35.249252,4.478969,-20.127773,28.450062,-24.190327,14.891653,-26.34116,-2.6278815,20.852282,-21.09258,18.257374,10.522119,-9.907656
178,0.0,-1.8720442,8.94465,-11.902197,-16.509184,-17.547895,7.661299,-14.150858,6.212058,15.198471,-18.710606,-9.821374,-10.471041,24.18148,14.943491,13.898942,-9.589746,-15.767095,34.876644,-53.580685,-8.251503,-1.6796191,17.443577,18.053997,-22.105574,-19.244335,11.953369,11.492238,25.273504,-7.466736,-2.67725
179,0.0,34.079857,-8.783542,1.8993282,-20.50774,4.613614,2.07799,10.468124,18.421503,-13.29192,-10.491465,-13.453187,-11.056337,17.667458,18.108269,9.619262,-3.6464427,-17.63216,-24.42186,-36.58929,-1.1616269,7.003343,-27.791916,-8.610519,-22.36924,-5.526904,28.884203,-7.5349994,26.414185,1.7256732,9.017368
